Date,Open,High,Low,Close,Volume
1999-10-01,8.285161921408324,8.433111241433473,8.285161921408324,8.359136581420898,3162400
1999-10-04,8.359136632510593,8.359136632510593,8.285161972045898,8.285161972045898,533400
1999-10-05,8.285161921408324,8.359136581420898,8.285161921408324,8.359136581420898,270600
1999-10-06,8.359132670554795,8.802980422973633,8.359132670554795,8.802980422973633,205400
1999-10-07,8.802984541496345,8.802984541496345,8.322149251414611,8.359136581420898,214200
1999-10-08,8.396122974819606,8.396122974819606,8.322148323059082,8.322148323059082,65600
1999-10-11,8.322148323059082,8.359135648939345,8.285160997178819,8.322148323059082,77500
1999-10-12,8.322149251414611,8.359136581420898,8.285161921408324,8.359136581420898,49200
1999-10-13,8.359135648939345,8.507084952460396,8.285160997178819,8.322148323059082,49900
1999-10-14,8.285158209844466,8.322145523281272,7.8413104486027985,8.063234329223633,430900
1999-10-15,7.767333505256325,7.8043208076623065,7.508422388414447,7.730346202850342,158200
1999-10-18,7.693363245522105,7.693363245522105,7.39746465915587,7.582401275634766,83800
1999-10-19,7.545412909309819,7.841311454772949,7.545412909309819,7.841311454772949,58200
1999-10-20,7.915287090483166,7.989261736188616,7.767337799072266,7.767337799072266,62600
1999-10-21,7.767339107602141,7.95227575302124,7.693364449434502,7.95227575302124,98200
1999-10-22,7.9152855652349965,8.026247512411189,7.8782982495096,7.989260196685791,191200
1999-10-25,7.952275105121425,8.248173713684082,7.952275105121425,8.248173713684082,153100
1999-10-26,8.174199981348854,8.359136632510593,8.174199981348854,8.285161972045898,65600
1999-10-27,8.285160997178819,8.396122974819606,8.285160997178819,8.322148323059082,100900
1999-10-28,8.396123911427186,8.581060561458623,8.359136581420898,8.359136581420898,255300
1999-10-29,8.359138809266637,9.024910926818848,8.359138809266637,9.024910926818848,123200
1999-11-01,8.876956034514864,8.876956034514864,8.655032133651993,8.72900676727295,41800
1999-11-02,8.72900676727295,8.802981400893907,8.4700955495996,8.72900676727295,66600
1999-11-03,8.692019450462471,8.802981400893907,8.692019450462471,8.72900676727295,18500
1999-11-04,8.802984213729284,8.950933528245741,8.581060241954596,8.839971542358398,72100
1999-11-05,8.876955849783762,9.394778274354481,8.80298121770223,9.32080364227295,122900
1999-11-08,9.394776301276416,10.282471699822217,9.357788993003673,9.838624000549316,240000
1999-11-09,9.912599637526874,9.912599637526874,9.542726516723633,9.542726516723633,42400
1999-11-10,9.468752849890564,9.542727481530333,9.357790902430908,9.50574016571045,59900
1999-11-11,9.505739204643309,9.616701140884281,9.505739204643309,9.542726516723633,20000
1999-11-12,9.616706106397842,10.948250028822159,9.616706106397842,10.652351379394531,248500
1999-11-15,10.763308605962424,10.763308605962424,10.356448143194084,10.46741008758545,99200
1999-11-16,10.467415932686098,10.467415932686098,10.28247925543016,10.319466590881348,95300
1999-11-17,10.467409154347012,10.800294957842146,10.208497973850797,10.356447219848633,107900
1999-11-18,10.356449182482734,10.356449182482734,10.208499908447266,10.208499908447266,67500
1999-11-19,10.208504494200362,10.504403175191676,10.171517159076448,10.430428504943848,31200
1999-11-22,10.393438258923982,10.578374882748252,10.393438258923982,10.541387557983398,36500
1999-11-23,10.541386277067895,11.466069283828237,10.541386277067895,11.318120002746582,65500
1999-11-24,11.244150386514889,11.244150386514889,10.874277018537425,10.985239028930664,53800
1999-11-26,10.948248885849775,10.948248885849775,10.874274231215656,10.911261558532715,2600
1999-11-29,10.87427144543878,10.87427144543878,10.578372902705752,10.726322174072266,20200
1999-11-30,10.763316047434904,10.948252749280863,10.763316047434904,10.87427806854248,38100
1999-12-01,10.874277018537425,11.022226365728411,10.800302344941933,10.985239028930664,43800
1999-12-02,10.985237877619895,11.244149208068848,10.985237877619895,11.244149208068848,33200
1999-12-03,11.318115234375,11.466064453125,11.2811279296875,11.3551025390625,62000
1999-12-06,11.355113493341976,11.355113493341976,10.800303387804096,10.87427806854248,38200
1999-12-07,10.948247871142906,11.244146462254877,10.91126054725391,11.022222518920898,112500
1999-12-08,10.948247037802366,10.948247037802366,10.652348469213113,10.763310432434082,27700
1999-12-09,10.800299644470217,10.874274299569327,10.726324989371104,10.800299644470215,15500
1999-12-10,10.726327185935162,10.726327185935162,10.430428504943848,10.430428504943848,22400
1999-12-13,10.504403268137285,10.652352609942035,10.319466590881348,10.319466590881348,44500
1999-12-14,10.208503778833542,10.208503778833542,10.097541781237526,10.134529113769531,19400
